date,quantity,payment_method,products_id,customer_id,sales_person_id
4/5/2019,3,instapayment,195,316,15
2/13/2021,2,visa-electron,62,43,8
12/15/2024,3,jcb,181,615,17
4/11/2006,3,visa-electron,7,732,4
2/29/2004,5,jcb,118,288,16
7/22/2012,4,jcb,151,698,15
11/9/2010,3,jcb,158,165,12
7/11/2005,4,bankcard,166,853,4
1/26/2008,5,mastercard,72,183,17
1/24/2008,4,jcb,106,723,9
1/19/2025,2,americanexpress,110,720,17
3/16/2013,1,jcb,170,358,9
11/6/2014,5,jcb,171,141,5
1/12/2016,1,mastercard,59,785,10
6/14/2015,2,instapayment,20,460,14
4/19/2026,4,jcb,144,390,15
10/25/2021,2,diners-club-us-ca,159,71,14
11/14/2003,5,jcb,175,537,3
7/4/2011,3,diners-club-us-ca,93,721,10
10/11/2016,2,jcb,162,564,20
2/9/2004,4,mastercard,90,158,2
8/31/2007,5,jcb,198,843,6
12/7/2018,1,jcb,11,150,10
5/18/2011,4,jcb,76,385,4
8/18/2005,2,laser,183,847,13
7/19/2025,5,diners-club-enroute,58,816,7
1/22/2002,4,jcb,149,927,19
10/17/2001,4,jcb,31,227,14
5/24/2002,5,jcb,53,924,10
7/23/2021,4,maestro,15,95,16
10/12/2025,1,jcb,192,113,10
10/18/2008,1,diners-club-enroute,20,385,1
4/23/2019,5,maestro,187,825,9
10/23/2016,4,jcb,10,6,8
6/20/2001,3,diners-club-carte-blanche,26,249,6
4/17/2010,5,bankcard,15,451,5
3/30/2011,5,jcb,66,493,17
12/30/2007,4,mastercard,164,433,4
8/5/2009,1,diners-club-enroute,113,504,9
4/27/2015,3,jcb,197,817,20
4/9/2025,1,china-unionpay,191,584,5
10/10/2002,1,mastercard,31,620,7
1/9/2025,3,bankcard,95,875,7
1/1/2010,3,jcb,82,109,17
5/8/2013,4,visa-electron,163,533,1
3/4/2005,5,diners-club-enroute,50,198,11
5/9/2022,5,laser,126,422,18
8/19/2018,2,visa-electron,22,387,20
9/27/2006,3,diners-club-enroute,55,4,5
12/19/2007,5,mastercard,150,511,9
5/9/2005,3,visa,29,863,8
10/29/2006,5,bankcard,193,469,10
4/5/2015,3,jcb,190,128,2
10/7/2009,5,switch,130,611,13
9/20/2025,4,jcb,169,30,19
3/19/2021,1,china-unionpay,83,716,3
9/26/2006,1,jcb,9,222,7
11/29/2008,5,mastercard,101,38,12
9/10/2007,2,mastercard,50,733,18
7/26/2009,5,mastercard,12,874,13
9/4/2005,4,jcb,115,534,15
8/10/2005,2,jcb,189,792,17
7/29/2001,3,jcb,101,203,20
4/20/2007,2,bankcard,21,859,20
3/6/2006,4,mastercard,147,88,7
4/16/2016,2,mastercard,177,165,17
7/17/2015,2,jcb,70,588,16
12/19/2016,5,diners-club-international,161,919,16
4/16/2011,3,visa-electron,29,525,19
8/26/2025,3,jcb,56,588,8
9/13/2011,1,visa-electron,94,218,17
5/15/2011,3,americanexpress,192,418,4
5/13/2003,2,americanexpress,10,624,7
10/11/2016,5,mastercard,158,690,6
8/28/2020,4,diners-club-enroute,12,338,18
6/17/2019,3,maestro,182,863,16
7/10/2005,1,china-unionpay,48,646,11
3/16/2008,4,jcb,19,635,15
5/1/2023,5,jcb,75,313,1
8/30/2016,2,mastercard,27,547,3
8/12/2010,4,jcb,44,507,20
12/31/2012,1,jcb,87,388,3
1/15/2007,2,jcb,192,465,8
10/30/2012,1,diners-club-us-ca,170,748,16
4/4/2017,1,china-unionpay,151,711,19
2/28/2026,4,maestro,126,931,19
3/16/2019,4,jcb,69,908,16
5/31/2003,1,mastercard,126,495,18
6/11/2020,1,diners-club-carte-blanche,41,804,8
9/16/2023,4,switch,38,840,3
4/24/2026,4,solo,42,635,2
11/23/2025,4,americanexpress,191,459,7
3/8/2011,5,diners-club-carte-blanche,176,116,7
6/20/2019,3,jcb,173,270,3
1/29/2014,4,solo,187,98,4
9/19/2023,2,jcb,149,881,5
6/15/2007,5,jcb,54,22,10
12/11/2013,1,visa-electron,16,589,3
2/18/2017,3,jcb,108,537,3
11/28/2022,1,switch,163,132,14
11/20/2024,5,maestro,124,199,15
9/29/2001,2,diners-club-enroute,170,815,15
9/20/2015,5,diners-club-enroute,186,222,2
11/9/2017,1,mastercard,56,634,16
5/23/2016,3,mastercard,20,802,11
11/19/2019,3,jcb,200,312,5
9/6/2025,1,jcb,169,810,6
4/17/2021,5,jcb,104,852,5
10/6/2012,1,china-unionpay,36,455,14
9/27/2006,4,jcb,6,35,19
9/25/2009,2,china-unionpay,167,97,9
2/20/2016,1,bankcard,192,817,19
3/19/2020,1,switch,41,35,2
6/28/2015,1,visa-electron,197,998,20
7/28/2020,4,jcb,196,859,18
10/29/2011,3,jcb,167,66,6
9/22/2015,1,jcb,87,632,7
11/19/2025,2,jcb,181,980,15
3/26/2023,4,jcb,53,223,9
7/3/2023,2,jcb,161,76,20
9/26/2018,2,jcb,10,461,2
6/13/2020,2,diners-club-carte-blanche,152,340,15
7/7/2017,2,laser,149,213,3
8/2/2021,5,jcb,173,26,6
10/5/2015,5,china-unionpay,35,633,6
11/20/2012,4,jcb,139,992,8
10/29/2009,3,visa-electron,168,782,18
10/3/2015,5,jcb,93,505,12
6/17/2016,3,jcb,29,3,16
6/19/2012,5,jcb,192,675,17
12/19/2012,5,visa-electron,113,567,11
8/29/2003,4,mastercard,105,355,15
3/20/2011,3,maestro,103,867,5
9/29/2010,3,jcb,182,954,20
9/8/2014,5,jcb,58,673,10
10/30/2002,5,instapayment,198,72,10
6/27/2002,3,diners-club-carte-blanche,94,128,20
6/9/2017,5,jcb,89,519,3
1/31/2020,4,jcb,8,498,13
6/2/2017,2,visa-electron,39,313,17
11/8/2005,4,instapayment,95,241,12
2/23/2002,5,jcb,4,303,15
4/5/2004,4,diners-club-enroute,185,721,14
7/23/2023,5,maestro,169,404,5
5/14/2007,2,jcb,102,581,1
5/15/2003,5,jcb,35,152,3
4/2/2021,3,maestro,51,62,5
8/20/2024,4,bankcard,162,633,16
12/8/2002,3,jcb,74,950,11
12/28/2008,3,jcb,133,21,19
8/13/2004,1,china-unionpay,116,902,15
11/15/2009,4,switch,125,604,3
9/13/2003,3,jcb,44,694,3
11/25/2022,1,china-unionpay,153,49,19
7/30/2009,1,maestro,77,777,18
10/12/2010,4,jcb,54,961,3
7/30/2005,2,mastercard,3,238,3
9/19/2021,2,jcb,129,352,2
12/11/2013,1,laser,180,817,14
11/19/2018,4,switch,149,644,10
11/7/2015,3,americanexpress,49,228,6
5/16/2016,1,diners-club-enroute,11,608,7
1/11/2017,1,switch,163,380,9
6/27/2003,3,jcb,132,597,1
1/24/2020,4,mastercard,71,29,17
10/20/2012,4,china-unionpay,144,628,3
3/30/2014,2,jcb,53,151,10
2/25/2023,5,laser,175,138,5
9/12/2022,1,americanexpress,129,78,18
10/29/2013,2,maestro,114,968,6
3/18/2018,2,jcb,65,292,15
7/5/2002,4,jcb,199,742,13
10/20/2013,1,visa-electron,149,241,2
2/2/2019,2,maestro,76,417,9
5/1/2002,5,bankcard,130,564,5
3/19/2014,4,mastercard,134,630,3
12/26/2007,1,jcb,140,585,20
4/24/2006,5,jcb,75,372,13
2/6/2004,3,maestro,195,128,5
7/12/2016,2,visa-electron,76,897,8
11/16/2018,5,mastercard,59,61,11
12/20/2025,2,jcb,200,299,15
4/4/2009,5,jcb,190,404,9
12/29/2014,3,jcb,18,384,6
10/21/2009,3,jcb,37,132,15
7/11/2015,5,mastercard,195,168,10
8/22/2003,5,china-unionpay,127,531,5
7/9/2020,4,jcb,163,687,9
12/20/2007,5,jcb,27,437,16
12/11/2008,3,jcb,176,227,13
3/4/2011,4,maestro,112,453,17
2/9/2011,1,americanexpress,48,942,12
6/24/2010,5,switch,62,332,12
6/2/2012,5,jcb,200,516,20
11/4/2004,5,jcb,85,676,4
2/8/2018,2,americanexpress,64,770,7
5/19/2010,1,instapayment,134,921,10
5/13/2021,1,americanexpress,126,188,10
4/17/2026,4,solo,37,720,9
7/15/2023,5,visa-electron,126,514,19
10/17/2013,3,jcb,159,699,3
12/7/2025,4,maestro,192,517,5
4/15/2024,1,china-unionpay,50,287,16
2/8/2020,1,americanexpress,95,940,5
9/25/2021,4,switch,93,343,15
3/13/2022,4,jcb,137,895,10
6/24/2007,5,visa-electron,175,278,8
3/18/2008,1,mastercard,126,706,20
3/2/2016,3,jcb,32,536,5
5/28/2021,4,jcb,102,857,20
8/23/2012,1,mastercard,124,688,10
10/14/2005,3,mastercard,12,248,14
3/3/2026,2,diners-club-carte-blanche,80,595,8
1/4/2024,5,maestro,10,282,18
3/25/2013,5,instapayment,52,617,18
2/10/2005,4,jcb,169,28,11
2/24/2002,3,switch,177,735,20
6/12/2018,1,jcb,96,135,2
2/4/2008,2,china-unionpay,133,848,19
11/4/2006,4,switch,115,709,8
4/15/2020,3,solo,96,143,7
9/11/2014,5,switch,9,763,2
1/19/2011,1,diners-club-enroute,81,850,14
3/2/2010,4,switch,164,341,4
3/19/2021,4,jcb,113,997,7
1/11/2004,5,laser,192,349,11
8/24/2016,5,jcb,70,674,10
5/5/2018,5,jcb,52,652,4
3/15/2018,3,jcb,120,625,12
1/25/2012,2,jcb,161,516,13
3/14/2020,2,jcb,160,646,20
12/3/2007,3,visa,20,1,20
12/29/2012,4,bankcard,164,365,12
11/14/2002,5,jcb,153,678,6
6/7/2022,1,jcb,188,709,10
1/15/2015,5,jcb,18,889,10
4/10/2020,2,visa-electron,198,545,14
11/7/2025,1,jcb,108,109,14
11/1/2019,2,switch,62,669,4
8/14/2015,2,maestro,79,714,20
9/20/2013,5,china-unionpay,124,854,16
11/23/2004,1,jcb,151,998,15
3/14/2024,1,instapayment,80,130,10
3/7/2024,1,jcb,125,404,20
2/2/2010,2,diners-club-enroute,112,842,1
2/21/2003,4,mastercard,60,562,17
11/12/2024,4,bankcard,197,729,16
7/19/2014,5,jcb,141,716,17
5/5/2025,2,jcb,141,431,15
7/31/2017,3,jcb,101,618,3
11/3/2016,2,instapayment,196,673,15
3/17/2022,5,jcb,140,728,12
9/30/2007,3,jcb,174,327,2
4/22/2008,3,visa-electron,75,352,14
11/25/2015,3,solo,58,506,19
5/3/2019,4,jcb,101,695,12
3/3/2005,3,diners-club-enroute,47,23,20
11/7/2017,2,diners-club-carte-blanche,164,322,17
4/30/2023,3,jcb,88,24,2
10/20/2016,1,china-unionpay,22,622,7
12/19/2015,3,switch,61,913,2
2/7/2006,3,jcb,197,480,2
9/6/2021,5,jcb,113,965,7
5/10/2009,1,jcb,12,685,11
5/1/2006,3,switch,186,147,9
4/10/2014,2,maestro,124,484,8
12/11/2022,3,americanexpress,173,267,14
12/24/2022,1,mastercard,104,603,1
7/17/2017,1,jcb,87,68,10
12/6/2010,3,visa-electron,200,733,3
10/13/2019,4,visa,122,490,4
6/2/2015,3,switch,91,724,17
2/17/2003,2,jcb,71,813,15
8/23/2010,5,maestro,194,852,16
5/17/2007,5,jcb,135,21,4
11/18/2009,4,jcb,128,89,5
5/18/2013,1,jcb,161,712,16
4/7/2025,3,americanexpress,168,338,18
1/19/2026,5,jcb,7,208,12
6/28/2013,3,laser,9,224,11
11/28/2013,2,mastercard,199,299,17
12/15/2023,4,jcb,11,618,3
2/28/2021,3,mastercard,137,965,14
3/30/2002,5,jcb,188,275,18
7/14/2019,1,mastercard,134,263,15
6/28/2015,1,laser,78,962,14
8/7/2025,1,jcb,107,191,8
12/1/2023,5,instapayment,20,990,1
9/12/2013,5,jcb,21,273,9
9/14/2010,5,jcb,69,265,12
6/18/2001,1,mastercard,56,939,9
2/17/2003,1,jcb,58,791,5
10/3/2016,5,mastercard,196,381,20
9/17/2004,2,diners-club-us-ca,51,239,20
7/20/2006,5,diners-club-carte-blanche,111,193,10
11/12/2015,5,instapayment,65,427,11
7/26/2023,3,visa-electron,35,482,11
6/25/2006,1,switch,21,580,19
5/15/2019,4,americanexpress,102,977,14
3/8/2015,3,visa-electron,149,575,4
11/29/2006,3,diners-club-carte-blanche,167,349,14
5/5/2024,4,diners-club-carte-blanche,91,149,19
1/16/2011,4,jcb,46,376,1
4/21/2013,5,switch,103,860,17
6/10/2017,4,diners-club-carte-blanche,153,682,6
11/22/2015,2,jcb,113,174,12
10/25/2025,5,jcb,28,373,2
6/14/2009,4,diners-club-enroute,23,737,4
2/14/2022,2,china-unionpay,117,162,3
12/28/2020,2,mastercard,116,307,4
10/2/2005,3,mastercard,66,212,11
9/21/2003,3,maestro,170,879,13
7/26/2015,5,jcb,131,416,14
8/15/2016,5,maestro,47,556,6
9/25/2002,2,instapayment,134,668,8
10/22/2007,4,jcb,172,596,2
2/23/2004,4,diners-club-carte-blanche,28,610,9
5/30/2017,2,jcb,14,572,14
11/2/2023,3,instapayment,49,327,17
4/27/2011,3,americanexpress,174,92,6
12/18/2003,2,mastercard,178,799,18
9/7/2018,2,jcb,161,445,12
9/23/2012,4,maestro,159,580,16
11/9/2013,4,china-unionpay,101,633,4
8/1/2008,3,jcb,88,1000,12
9/6/2012,5,jcb,21,763,6
9/4/2020,2,jcb,146,86,1
10/9/2019,5,jcb,200,337,9
1/20/2024,4,maestro,122,910,14
4/5/2003,2,jcb,55,81,18
11/22/2018,3,americanexpress,84,654,16
7/31/2006,1,diners-club-international,93,433,19
10/14/2021,4,jcb,175,464,8
2/3/2020,1,bankcard,157,899,15
2/4/2010,2,bankcard,145,799,11
9/29/2025,5,diners-club-enroute,87,667,7
10/2/2013,2,jcb,159,583,11
4/15/2010,5,jcb,60,997,17
2/25/2023,4,instapayment,70,989,12
3/26/2021,3,jcb,145,493,18
4/18/2003,1,jcb,12,379,17
12/7/2025,3,switch,75,685,13
10/22/2024,4,laser,71,351,20
2/27/2022,3,jcb,73,300,16
2/2/2020,4,mastercard,14,471,17
12/9/2023,3,jcb,133,715,19
4/18/2018,3,jcb,147,399,1
9/13/2008,3,laser,73,713,3
11/12/2003,1,jcb,56,497,4
9/19/2016,5,laser,193,474,19
8/9/2003,2,diners-club-enroute,123,483,12
9/13/2006,4,jcb,128,797,14
7/18/2025,1,jcb,53,33,6
1/24/2024,3,jcb,169,505,9
8/25/2008,1,jcb,85,722,6
9/10/2019,4,jcb,200,376,13
9/26/2002,4,maestro,167,377,15
6/27/2008,1,jcb,166,786,2
9/14/2017,1,mastercard,33,774,2
4/18/2011,3,jcb,11,191,3
4/19/2013,5,jcb,71,130,1
12/9/2025,1,americanexpress,81,187,11
5/9/2022,5,china-unionpay,56,589,7
7/4/2023,2,laser,114,723,4
3/28/2025,2,jcb,24,148,4
11/24/2005,4,visa-electron,62,479,13
2/20/2005,5,jcb,125,362,3
6/24/2013,2,bankcard,141,362,3
12/10/2006,4,laser,189,274,19
6/8/2014,3,laser,139,960,18
8/16/2024,2,americanexpress,125,706,14
7/7/2014,1,laser,69,270,17
11/2/2009,1,switch,150,967,3
4/22/2022,5,jcb,13,870,1
6/25/2016,2,jcb,58,717,18
11/28/2014,1,jcb,172,185,7
11/4/2024,2,mastercard,60,254,5
3/16/2016,3,laser,152,456,16
9/2/2008,5,bankcard,157,270,18
2/16/2016,1,switch,24,727,6
10/11/2022,1,maestro,78,728,7
1/30/2025,4,jcb,188,531,3
5/16/2024,2,jcb,4,858,14
11/25/2009,2,switch,85,26,4
6/21/2004,3,jcb,33,582,11
4/8/2013,2,maestro,117,590,19
8/2/2015,1,visa-electron,133,444,12
5/24/2025,1,china-unionpay,15,393,16
7/28/2024,5,visa-electron,115,674,19
6/29/2007,5,switch,78,660,10
8/16/2015,1,jcb,15,441,20
3/3/2021,5,jcb,115,72,18
3/27/2023,5,americanexpress,199,564,10
7/18/2011,5,jcb,64,397,5
4/22/2020,5,jcb,97,553,5
3/2/2018,5,mastercard,67,78,17
1/28/2006,2,jcb,76,464,10
12/29/2013,1,diners-club-carte-blanche,163,214,12
9/19/2012,2,jcb,190,821,20
7/22/2012,1,americanexpress,89,881,15
5/27/2015,1,instapayment,81,434,14
3/30/2022,2,americanexpress,158,705,19
10/4/2023,5,maestro,9,460,10
6/29/2001,2,mastercard,129,497,12
5/23/2014,4,maestro,113,724,16
2/23/2023,5,jcb,171,681,2
4/1/2025,1,maestro,23,889,4
7/13/2021,5,jcb,127,40,5
12/5/2008,2,switch,26,78,15
7/2/2018,4,jcb,121,883,6
2/3/2002,2,china-unionpay,119,785,7
5/16/2004,2,jcb,11,36,12
1/3/2014,1,bankcard,185,672,18
12/31/2010,2,jcb,175,766,7
10/26/2018,3,maestro,104,52,11
10/31/2003,5,americanexpress,31,553,11
11/11/2013,2,jcb,89,750,9
1/8/2012,4,jcb,136,534,7
4/14/2009,1,jcb,95,417,3
9/29/2010,1,jcb,166,450,13
9/21/2003,5,jcb,89,741,2
6/9/2024,4,jcb,57,924,12
2/4/2014,4,maestro,193,294,13
4/10/2022,1,jcb,82,553,18
8/27/2025,1,mastercard,38,316,17
1/3/2018,5,visa-electron,33,746,11
2/4/2005,2,mastercard,102,565,6
9/2/2010,2,jcb,140,721,17
5/17/2015,2,diners-club-international,88,666,8
12/6/2005,5,jcb,133,974,1
8/23/2011,1,laser,192,571,20
12/8/2010,3,jcb,50,211,7
4/13/2020,3,jcb,33,604,20
11/27/2018,4,jcb,33,717,1
5/5/2010,4,bankcard,97,684,13
1/31/2022,3,laser,74,35,2
8/27/2020,5,jcb,119,769,20
9/25/2019,1,switch,95,588,7
8/24/2015,2,diners-club-us-ca,14,513,1
3/15/2024,4,jcb,66,604,19
7/19/2004,2,visa-electron,82,810,9
12/19/2004,1,jcb,197,604,7
2/17/2019,4,instapayment,93,170,2
6/20/2008,1,solo,193,657,1
8/1/2016,5,mastercard,22,572,19
4/14/2020,5,jcb,81,56,16
8/20/2002,1,jcb,86,815,15
3/22/2006,3,solo,96,473,4
5/26/2004,5,americanexpress,174,779,10
1/3/2020,1,instapayment,1,143,18
7/19/2007,3,jcb,199,193,2
8/20/2022,5,instapayment,144,544,18
11/24/2013,1,jcb,130,957,11
1/23/2005,5,china-unionpay,190,386,2
1/26/2005,5,laser,73,418,17
9/23/2011,4,mastercard,71,409,7
8/5/2014,1,jcb,151,339,8
12/24/2019,4,jcb,24,269,5
3/28/2013,3,jcb,52,388,17
1/26/2007,2,jcb,197,921,16
6/19/2001,2,china-unionpay,24,275,15
5/25/2019,5,china-unionpay,191,164,8
1/6/2002,4,jcb,154,936,15
1/27/2017,2,diners-club-carte-blanche,51,682,18
8/25/2023,5,visa-electron,147,478,15
2/8/2012,4,mastercard,123,20,11
8/21/2014,3,jcb,108,5,13
1/27/2026,1,jcb,190,915,12
11/25/2011,1,jcb,185,222,17
8/2/2019,5,switch,120,40,7
8/20/2025,3,jcb,32,916,2
5/22/2007,2,bankcard,69,999,16
6/22/2004,1,jcb,200,227,9
4/27/2012,2,jcb,147,604,12
11/16/2010,3,visa-electron,73,124,6
10/16/2003,4,diners-club-enroute,170,498,1
10/4/2011,3,jcb,79,191,15
10/28/2001,2,jcb,165,271,13
9/2/2021,1,bankcard,139,479,20
4/21/2007,1,jcb,82,651,8
10/22/2004,3,maestro,46,931,8
12/14/2024,3,mastercard,45,246,7
8/20/2016,1,diners-club-carte-blanche,67,694,4
7/3/2025,2,jcb,164,623,10
7/29/2024,1,jcb,156,420,18
12/25/2025,1,maestro,140,542,13
7/7/2015,3,diners-club-enroute,99,974,11
10/1/2004,4,mastercard,176,719,15
1/5/2020,4,diners-club-international,140,803,11
4/29/2013,4,bankcard,173,255,17
3/7/2017,1,mastercard,106,137,20
6/23/2011,5,jcb,18,599,18
1/19/2024,2,jcb,103,97,15
10/23/2007,5,jcb,104,646,9
11/28/2015,5,diners-club-carte-blanche,98,657,20
8/30/2009,5,china-unionpay,82,314,19
5/24/2015,2,diners-club-carte-blanche,103,683,16
10/16/2003,3,jcb,75,999,17
1/29/2015,3,jcb,3,527,15
5/22/2006,4,jcb,132,995,9
6/16/2003,5,china-unionpay,69,820,15
1/12/2003,4,jcb,111,598,14
12/1/2025,3,diners-club-carte-blanche,89,937,15
11/21/2003,4,jcb,29,317,17
2/28/2010,1,jcb,119,587,8
3/28/2025,2,switch,22,243,18
7/14/2015,3,china-unionpay,107,439,9
1/18/2012,2,jcb,14,262,7
6/29/2007,5,china-unionpay,150,839,19
1/16/2013,1,mastercard,67,866,14
8/3/2002,2,jcb,146,788,8
12/10/2025,4,diners-club-us-ca,166,764,8
3/21/2005,2,mastercard,120,835,17
1/5/2013,3,jcb,90,342,15
2/27/2019,3,laser,156,200,4
5/24/2025,1,diners-club-enroute,183,97,8
7/1/2006,5,solo,34,399,3
4/15/2014,2,switch,26,490,11
12/8/2013,2,jcb,144,35,8
1/27/2013,5,jcb,101,609,8
12/30/2006,1,jcb,20,65,6
4/8/2025,4,jcb,189,36,1
1/7/2007,3,mastercard,109,309,11
8/12/2012,5,visa-electron,9,565,13
8/2/2012,5,visa-electron,156,56,10
4/26/2002,1,mastercard,169,816,10
8/11/2025,5,maestro,188,221,3
10/7/2022,1,jcb,76,914,19
7/25/2020,2,jcb,78,473,19
8/2/2015,1,jcb,5,479,20
4/30/2010,2,mastercard,108,230,5
3/17/2025,2,maestro,6,960,12
10/22/2024,5,americanexpress,137,564,10
8/26/2003,3,jcb,104,454,9
4/23/2026,1,jcb,101,256,18
3/27/2012,2,jcb,141,848,1
12/27/2014,4,diners-club-carte-blanche,5,905,1
11/14/2008,4,jcb,116,939,13
2/18/2005,1,diners-club-international,75,519,4
1/2/2022,5,jcb,13,75,13
10/7/2017,4,mastercard,143,775,17
12/13/2001,5,jcb,88,447,19
10/6/2011,1,china-unionpay,134,752,5
3/13/2017,4,diners-club-enroute,26,260,11
6/14/2014,2,jcb,104,149,7
1/31/2005,5,visa,56,824,9
1/19/2020,1,jcb,184,384,2
3/29/2020,5,maestro,94,399,8
7/6/2013,4,jcb,45,488,4
3/21/2014,1,jcb,182,758,5
9/1/2005,5,visa-electron,159,574,13
7/21/2019,3,jcb,166,849,7
3/24/2020,2,jcb,12,592,13
6/18/2016,3,jcb,25,441,5
7/18/2015,4,mastercard,171,148,9
8/1/2010,3,maestro,26,110,12
3/5/2020,1,solo,155,401,2
7/25/2022,1,switch,43,304,12
1/2/2010,1,jcb,40,282,13
5/28/2023,2,switch,28,365,18
2/20/2009,4,jcb,141,461,17
2/6/2002,2,mastercard,113,447,1
9/25/2005,4,jcb,108,143,4
7/3/2020,3,china-unionpay,95,666,5
7/17/2016,5,jcb,153,228,8
1/23/2014,2,jcb,168,638,4
9/4/2001,4,americanexpress,69,15,16
8/4/2001,2,jcb,195,860,1
3/22/2016,3,instapayment,162,469,20
12/13/2023,4,diners-club-carte-blanche,200,981,16
8/28/2008,1,diners-club-carte-blanche,78,315,9
10/31/2025,1,jcb,47,306,3
1/15/2024,4,mastercard,69,242,12
1/7/2016,3,jcb,171,798,19
12/31/2016,4,jcb,60,511,14
1/16/2009,1,americanexpress,147,397,13
10/23/2011,4,diners-club-carte-blanche,191,986,19
3/4/2009,4,maestro,44,231,8
5/3/2013,2,instapayment,3,504,6
11/21/2010,5,jcb,77,653,19
8/13/2010,4,jcb,126,930,1
9/2/2025,3,switch,52,352,15
5/3/2018,4,diners-club-enroute,25,361,18
1/6/2013,1,china-unionpay,104,674,8
2/4/2025,2,jcb,21,149,2
7/9/2005,1,visa-electron,195,797,19
10/21/2025,4,visa,92,599,16
1/25/2024,1,mastercard,156,804,16
7/5/2016,1,diners-club-carte-blanche,182,385,6
11/29/2016,2,jcb,155,918,2
1/13/2005,3,maestro,31,179,4
8/3/2022,5,jcb,152,437,2
7/11/2019,2,jcb,194,944,16
8/23/2020,4,jcb,5,597,11
12/19/2001,5,jcb,148,21,6
12/29/2018,2,visa-electron,132,117,19
5/22/2009,5,instapayment,183,17,17
6/5/2021,1,jcb,195,945,1
8/16/2012,4,diners-club-enroute,124,554,3
2/23/2022,2,instapayment,34,253,9
8/23/2007,5,jcb,161,686,4
2/21/2008,2,mastercard,141,102,3
7/10/2023,5,jcb,168,43,4
7/9/2012,1,jcb,17,306,16
5/16/2007,3,americanexpress,86,920,9
11/23/2007,2,americanexpress,56,184,20
10/24/2017,2,jcb,45,457,19
2/21/2021,1,maestro,41,222,14
6/24/2008,3,jcb,121,602,8
6/13/2024,3,maestro,113,859,14
9/13/2001,3,switch,137,608,12
10/21/2025,4,jcb,60,598,19
12/22/2012,1,jcb,1,970,10
9/25/2012,2,laser,153,382,19
11/19/2008,1,china-unionpay,16,722,19
2/18/2015,2,diners-club-carte-blanche,60,89,1
11/10/2015,1,jcb,134,485,11
2/2/2019,3,maestro,200,826,3
12/30/2016,4,jcb,85,622,5
12/12/2016,3,jcb,38,248,1
11/22/2015,1,jcb,183,409,14
3/15/2012,4,diners-club-enroute,172,104,14
3/3/2024,1,switch,156,638,15
9/25/2007,4,jcb,189,644,13
12/12/2001,3,americanexpress,182,842,19
3/22/2022,5,americanexpress,87,425,2
12/3/2014,1,mastercard,187,496,12
9/15/2014,4,visa-electron,105,846,4
3/30/2012,2,visa-electron,58,276,17
6/24/2023,1,switch,127,824,5
12/8/2025,5,visa-electron,85,254,2
4/21/2009,5,jcb,177,495,2
12/29/2011,5,china-unionpay,1,824,11
2/5/2003,3,bankcard,50,442,9
10/3/2006,5,instapayment,136,32,16
4/14/2013,2,diners-club-carte-blanche,33,614,17
5/27/2006,2,laser,77,989,8
4/26/2014,2,visa-electron,78,123,20
11/24/2006,1,jcb,38,772,16
10/18/2016,4,mastercard,33,348,5
3/27/2010,4,jcb,87,417,9
1/28/2013,2,china-unionpay,31,619,3
9/23/2019,3,visa-electron,126,492,18
11/16/2018,3,jcb,129,490,7
3/18/2005,3,diners-club-enroute,90,33,7
9/24/2022,3,jcb,79,249,4
12/21/2018,3,diners-club-enroute,148,758,1
5/4/2015,2,jcb,130,587,16
11/26/2019,2,switch,45,858,16
7/1/2008,2,jcb,198,507,15
12/15/2011,3,jcb,29,221,15
2/1/2024,1,jcb,183,326,19
8/28/2010,5,jcb,147,436,5
8/17/2017,2,jcb,25,669,14
9/22/2011,5,jcb,146,388,15
10/12/2023,1,jcb,170,387,20
11/21/2015,3,jcb,112,56,13
6/11/2011,4,mastercard,165,284,17
10/13/2024,4,americanexpress,169,228,11
11/10/2010,5,americanexpress,39,588,13
7/24/2005,1,jcb,104,323,16
10/30/2002,5,bankcard,132,259,17
3/19/2022,2,americanexpress,90,641,10
7/18/2012,1,china-unionpay,56,61,11
10/23/2002,3,diners-club-us-ca,4,321,19
2/26/2023,2,jcb,51,248,14
7/17/2019,5,maestro,152,412,7
3/4/2007,5,jcb,103,842,14
8/6/2021,4,instapayment,168,372,14
11/6/2013,4,jcb,56,576,4
7/3/2019,1,jcb,48,596,20
8/16/2011,5,bankcard,15,513,4
9/18/2006,5,bankcard,115,712,7
6/25/2021,1,mastercard,112,971,3
8/31/2006,1,jcb,186,812,6
5/19/2002,5,visa,197,997,2
11/28/2012,4,americanexpress,187,768,10
3/10/2022,5,jcb,70,988,9
12/21/2003,3,mastercard,159,136,10
11/3/2006,3,visa-electron,1,629,20
3/7/2018,5,mastercard,112,199,19
5/24/2012,2,jcb,27,787,10
1/28/2009,3,solo,95,46,12
5/22/2016,5,mastercard,43,939,18
7/17/2004,5,maestro,21,177,4
7/27/2017,3,jcb,156,31,15
5/5/2002,3,jcb,159,148,5
9/22/2015,3,jcb,30,402,2
1/2/2007,3,visa,60,95,15
7/15/2019,2,visa-electron,101,873,2
12/15/2006,4,jcb,34,960,16
2/16/2005,3,visa-electron,42,401,7
5/25/2018,3,jcb,63,110,6
3/29/2015,1,jcb,115,962,16
8/17/2024,1,jcb,163,144,6
7/3/2001,2,jcb,78,497,20
10/28/2001,5,jcb,70,19,11
7/12/2005,3,maestro,191,656,10
1/10/2018,3,jcb,200,302,8
1/18/2024,5,americanexpress,59,344,15
